"keyfield","sav_spec","rep","height","pc","surv_meth","pc_meth","crew_grass"
"202506161349-291","Syringodium",7,NA,0,"uw","not bb","RC"
"202506161349-291","Syringodium",8,NA,0,"uw","not bb","RC"
"202506161349-291","Syringodium",9,NA,0,"uw","not bb","RC"
"202506161349-291","Halodule",1,NA,0,"uw","not bb","RC"
"202506161349-291","Halodule",2,NA,0,"uw","not bb","RC"
"202506161349-291","Halodule",3,NA,0,"uw","not bb","RC"
"202506161349-291","Halodule",4,NA,0,"uw","not bb","RC"
"202506161349-291","Halodule",5,NA,0,"uw","not bb","RC"
"202506161349-291","Halodule",6,NA,0,"uw","not bb","RC"
"202506161349-291","Halodule",7,NA,0,"uw","not bb","RC"
"202506161349-291","Halodule",8,NA,0,"uw","not bb","RC"
"202506161349-291","Halodule",9,NA,0,"uw","not bb","RC"
"202506161349-291","Algae",1,NA,0,"uw","not bb","RC"
"202506161349-291","Algae",2,NA,0,"uw","not bb","RC"
"202506161349-291","Algae",3,NA,0,"uw","not bb","RC"
"202506161349-291","Algae",4,NA,0,"uw","not bb","RC"
"202506161349-291","Algae",5,NA,0,"uw","not bb","RC"
"202506161349-291","Algae",6,NA,0,"uw","not bb","RC"
"202506161349-291","Algae",7,NA,0,"uw","not bb","RC"
"202506161349-291","Algae",8,NA,0,"uw","not bb","RC"
"202506161349-291","Algae",9,NA,0,"uw","not bb","RC"
"202506161401-302","Thalassia",1,25,15,"uw","not bb","RC"
"202506161401-302","Thalassia",2,25,15,"uw","not bb","RC"
"202506161401-302","Thalassia",3,20,20,"uw","not bb","RC"
"202506161401-302","Thalassia",4,20,20,"uw","not bb","RC"
"202506161401-302","Thalassia",5,25,15,"uw","not bb","RC"
"202506161401-302","Thalassia",6,25,10,"uw","not bb","RC"
"202506161401-302","Thalassia",7,20,10,"uw","not bb","RC"
"202506161401-302","Thalassia",8,20,10,"uw","not bb","RC"
"202506161401-302","Thalassia",9,25,10,"uw","not bb","RC"
"202506161401-302","Syringodium",1,NA,0,"uw","not bb","RC"
"202506161401-302","Syringodium",2,NA,0,"uw","not bb","RC"
"202506161401-302","Syringodium",3,NA,0,"uw","not bb","RC"
"202506161401-302","Syringodium",4,NA,0,"uw","not bb","RC"
"202506161401-302","Syringodium",5,NA,0,"uw","not bb","RC"
"202506161401-302","Syringodium",6,NA,0,"uw","not bb","RC"
"202506161401-302","Syringodium",7,NA,0,"uw","not bb","RC"
"202506161401-302","Syringodium",8,NA,0,"uw","not bb","RC"
"202506161401-302","Syringodium",9,NA,0,"uw","not bb","RC"
"202506161401-302","Halodule",1,NA,0,"uw","not bb","RC"
"202506161401-302","Halodule",2,NA,0,"uw","not bb","RC"
"202506161401-302","Halodule",3,NA,0,"uw","not bb","RC"
"202506161401-302","Halodule",4,NA,0,"uw","not bb","RC"
"202506161401-302","Halodule",5,NA,0,"uw","not bb","RC"
"202506161401-302","Halodule",6,NA,0,"uw","not bb","RC"
"202506161401-302","Halodule",7,NA,0,"uw","not bb","RC"
"202506161401-302","Halodule",8,NA,0,"uw","not bb","RC"
"202506161401-302","Halodule",9,NA,0,"uw","not bb","RC"
"202506161401-302","Algae",1,NA,0,"uw","not bb","RC"
"202506161401-302","Algae",2,NA,0,"uw","not bb","RC"
"202506161401-302","Algae",3,NA,0,"uw","not bb","RC"
"202506161401-302","Algae",4,NA,0,"uw","not bb","RC"
"202506161401-302","Algae",5,NA,0,"uw","not bb","RC"
"202506161401-302","Algae",6,NA,0,"uw","not bb","RC"
"202506161401-302","Algae",7,NA,0,"uw","not bb","RC"
"202506161401-302","Algae",8,NA,0,"uw","not bb","RC"
"202506161401-302","Algae",9,NA,0,"uw","not bb","RC"
"202506161410-312","Thalassia",1,NA,0,"tube","not bb","RC"
"202506161410-312","Thalassia",2,NA,0,"tube","not bb","RC"
"202506161410-312","Thalassia",3,NA,0,"tube","not bb","RC"
"202506161410-312","Thalassia",4,NA,0,"tube","not bb","RC"
"202506161410-312","Thalassia",5,NA,0,"tube","not bb","RC"
"202506161410-312","Thalassia",6,NA,0,"tube","not bb","RC"
"202506161410-312","Thalassia",7,NA,0,"tube","not bb","RC"
"202506161410-312","Thalassia",8,NA,0,"tube","not bb","RC"
"202506161410-312","Thalassia",9,NA,0,"tube","not bb","RC"
"202506161410-312","Syringodium",1,NA,0,"tube","not bb","RC"
"202506161410-312","Syringodium",2,NA,0,"tube","not bb","RC"
"202506161410-312","Syringodium",3,NA,0,"tube","not bb","RC"
"202506161410-312","Syringodium",4,NA,0,"tube","not bb","RC"
"202506161410-312","Syringodium",5,NA,0,"tube","not bb","RC"
"202506161410-312","Syringodium",6,NA,0,"tube","not bb","RC"
"202506161410-312","Syringodium",7,NA,0,"tube","not bb","RC"
"202506161410-312","Syringodium",8,NA,0,"tube","not bb","RC"
"202506161410-312","Syringodium",9,NA,0,"tube","not bb","RC"
"202506161410-312","Halodule",1,20,10,"tube","not bb","RC"
"202506161410-312","Halodule",2,15,5,"tube","not bb","RC"
"202506161410-312","Halodule",3,15,5,"tube","not bb","RC"
"202506161410-312","Halodule",4,15,10,"tube","not bb","RC"
"202506161410-312","Halodule",5,15,5,"tube","not bb","RC"
"202506161410-312","Halodule",6,20,5,"tube","not bb","RC"
"202506161410-312","Halodule",7,15,5,"tube","not bb","RC"
"202506161410-312","Halodule",8,15,10,"tube","not bb","RC"
"202506161410-312","Halodule",9,15,5,"tube","not bb","RC"
"202506161410-312","Algae",1,NA,0,"tube","not bb","RC"
"202506161410-312","Algae",2,NA,0,"tube","not bb","RC"
"202506161410-312","Algae",3,NA,0,"tube","not bb","RC"
"202506161410-312","Algae",4,NA,0,"tube","not bb","RC"
"202506161410-312","Algae",5,NA,0,"tube","not bb","RC"
"202506161410-312","Algae",6,NA,0,"tube","not bb","RC"
"202506161410-312","Algae",7,NA,0,"tube","not bb","RC"
"202506161410-312","Algae",8,NA,0,"tube","not bb","RC"
"202506161410-312","Algae",9,NA,0,"tube","not bb","RC"
"202506161417-301","Thalassia",1,25,20,"tube","not bb","RC"
"202506161417-301","Thalassia",2,25,10,"tube","not bb","RC"
"202506161417-301","Thalassia",3,20,10,"tube","not bb","RC"
"202506161417-301","Thalassia",4,20,15,"tube","not bb","RC"
"202506161417-301","Thalassia",5,15,15,"tube","not bb","RC"
"202506161417-301","Thalassia",6,15,10,"tube","not bb","RC"
"202506161417-301","Thalassia",7,20,15,"tube","not bb","RC"
"202506161417-301","Thalassia",8,20,15,"tube","not bb","RC"
"202506161417-301","Thalassia",9,20,10,"tube","not bb","RC"
"202506161417-301","Syringodium",1,NA,0,"tube","not bb","RC"
"202506161417-301","Syringodium",2,NA,0,"tube","not bb","RC"
"202506161417-301","Syringodium",3,NA,0,"tube","not bb","RC"
"202506161417-301","Syringodium",4,NA,0,"tube","not bb","RC"
"202506161417-301","Syringodium",5,NA,0,"tube","not bb","RC"
"202506161417-301","Syringodium",6,NA,0,"tube","not bb","RC"
"202506161417-301","Syringodium",7,NA,0,"tube","not bb","RC"
"202506161417-301","Syringodium",8,NA,0,"tube","not bb","RC"
"202506161417-301","Syringodium",9,NA,0,"tube","not bb","RC"
"202506161417-301","Halodule",1,NA,0,"tube","not bb","RC"
"202506161417-301","Halodule",2,NA,0,"tube","not bb","RC"
"202506161417-301","Halodule",3,NA,0,"tube","not bb","RC"
"202506161417-301","Halodule",4,NA,0,"tube","not bb","RC"
"202506161417-301","Halodule",5,NA,0,"tube","not bb","RC"
"202506161417-301","Halodule",6,NA,0,"tube","not bb","RC"
"202506161417-301","Halodule",7,NA,0,"tube","not bb","RC"
"202506161417-301","Halodule",8,NA,0,"tube","not bb","RC"
"202506161417-301","Halodule",9,NA,0,"tube","not bb","RC"
"202506161417-301","Algae",1,NA,5,"tube","not bb","RC"
"202506161417-301","Algae",2,NA,0,"tube","not bb","RC"
"202506161417-301","Algae",3,NA,5,"tube","not bb","RC"
"202506161417-301","Algae",4,NA,0,"tube","not bb","RC"
"202506161417-301","Algae",5,NA,5,"tube","not bb","RC"
"202506161417-301","Algae",6,NA,0,"tube","not bb","RC"
"202506161417-301","Algae",7,NA,0,"tube","not bb","RC"
"202506161417-301","Algae",8,NA,0,"tube","not bb","RC"
"202506161417-301","Algae",9,NA,0,"tube","not bb","RC"
"202506161434-282","Thalassia",1,20,50,"tube","not bb","RC"
"202506161434-282","Thalassia",2,25,50,"tube","not bb","RC"
"202506161434-282","Thalassia",3,25,75,"tube","not bb","RC"
"202506161434-282","Thalassia",4,25,75,"tube","not bb","RC"
"202506161434-282","Thalassia",5,20,75,"tube","not bb","RC"
"202506161434-282","Thalassia",6,20,50,"tube","not bb","RC"
"202506161434-282","Thalassia",7,25,50,"tube","not bb","RC"
"202506161434-282","Thalassia",8,20,75,"tube","not bb","RC"
"202506161434-282","Thalassia",9,25,75,"tube","not bb","RC"
"202506161434-282","Syringodium",1,NA,0,"tube","not bb","RC"
"202506161434-282","Syringodium",2,NA,0,"tube","not bb","RC"
"202506161434-282","Syringodium",3,NA,0,"tube","not bb","RC"
"202506161434-282","Syringodium",4,NA,0,"tube","not bb","RC"
"202506161434-282","Syringodium",5,NA,0,"tube","not bb","RC"
"202506161434-282","Syringodium",6,NA,0,"tube","not bb","RC"
"202506161434-282","Syringodium",7,NA,0,"tube","not bb","RC"
"202506161434-282","Syringodium",8,NA,0,"tube","not bb","RC"
"202506161434-282","Syringodium",9,NA,0,"tube","not bb","RC"
"202506161434-282","Halodule",1,NA,0,"tube","not bb","RC"
"202506161434-282","Halodule",2,NA,0,"tube","not bb","RC"
"202506161434-282","Halodule",3,NA,0,"tube","not bb","RC"
"202506161434-282","Halodule",4,NA,0,"tube","not bb","RC"
"202506161434-282","Halodule",5,NA,0,"tube","not bb","RC"
"202506161434-282","Halodule",6,NA,0,"tube","not bb","RC"
"202506161434-282","Halodule",7,NA,0,"tube","not bb","RC"
"202506161434-282","Halodule",8,NA,0,"tube","not bb","RC"
"202506161434-282","Halodule",9,NA,0,"tube","not bb","RC"
"202506161434-282","Algae",1,NA,0,"tube","not bb","RC"
"202506161434-282","Algae",2,NA,0,"tube","not bb","RC"
"202506161434-282","Algae",3,NA,0,"tube","not bb","RC"
"202506161434-282","Algae",4,NA,0,"tube","not bb","RC"
"202506161434-282","Algae",5,NA,0,"tube","not bb","RC"
"202506161434-282","Algae",6,NA,0,"tube","not bb","RC"
"202506161434-282","Algae",7,NA,0,"tube","not bb","RC"
"202506161434-282","Algae",8,NA,0,"tube","not bb","RC"
"202506161434-282","Algae",9,NA,0,"tube","not bb","RC"
"202506161441-281","Thalassia",1,20,20,"uw","not bb","RC"
"202506161441-281","Thalassia",2,20,25,"uw","not bb","RC"
"202506161441-281","Thalassia",3,25,20,"uw","not bb","RC"
"202506161441-281","Thalassia",4,25,75,"uw","not bb","RC"
"202506161441-281","Thalassia",5,20,75,"uw","not bb","RC"
"202506161441-281","Thalassia",6,20,30,"uw","not bb","RC"
"202506161441-281","Thalassia",7,25,30,"uw","not bb","RC"
"202506161441-281","Thalassia",8,25,10,"uw","not bb","RC"
"202506161441-281","Thalassia",9,20,10,"uw","not bb","RC"
"202506161441-281","Syringodium",1,NA,0,"uw","not bb","RC"
"202506161441-281","Syringodium",2,NA,0,"uw","not bb","RC"
"202506161441-281","Syringodium",3,NA,0,"uw","not bb","RC"
"202506161441-281","Syringodium",4,NA,0,"uw","not bb","RC"
"202506161441-281","Syringodium",5,NA,0,"uw","not bb","RC"
"202506161441-281","Syringodium",6,NA,0,"uw","not bb","RC"
"202506161441-281","Syringodium",7,NA,0,"uw","not bb","RC"
"202506161441-281","Syringodium",8,NA,0,"uw","not bb","RC"
"202506161441-281","Syringodium",9,NA,0,"uw","not bb","RC"
"202506161441-281","Halodule",1,NA,0,"uw","not bb","RC"
"202506161441-281","Halodule",2,NA,0,"uw","not bb","RC"
"202506161441-281","Halodule",3,NA,0,"uw","not bb","RC"
"202506161441-281","Halodule",4,NA,0,"uw","not bb","RC"
"202506161441-281","Halodule",5,NA,0,"uw","not bb","RC"
"202506161441-281","Halodule",6,NA,0,"uw","not bb","RC"
"202506161441-281","Halodule",7,NA,0,"uw","not bb","RC"
"202506161441-281","Halodule",8,NA,0,"uw","not bb","RC"
"202506161441-281","Halodule",9,NA,0,"uw","not bb","RC"
"202506161441-281","Algae",1,NA,0,"uw","not bb","RC"
"202506161441-281","Algae",2,NA,5,"uw","not bb","RC"
"202506161441-281","Algae",3,NA,5,"uw","not bb","RC"
"202506161441-281","Algae",4,NA,0,"uw","not bb","RC"
"202506161441-281","Algae",5,NA,0,"uw","not bb","RC"
"202506161441-281","Algae",6,NA,20,"uw","not bb","RC"
"202506161441-281","Algae",7,NA,20,"uw","not bb","RC"
"202506161441-281","Algae",8,NA,20,"uw","not bb","RC"
"202506161441-281","Algae",9,NA,50,"uw","not bb","RC"
"202506161611-267","Thalassia",1,25,10,"tube","not bb","RC"
"202506161611-267","Thalassia",2,20,20,"tube","not bb","RC"
"202506161611-267","Thalassia",3,20,20,"tube","not bb","RC"
"202506161611-267","Thalassia",4,25,20,"tube","not bb","RC"
"202506161611-267","Thalassia",5,20,15,"tube","not bb","RC"
"202506161611-267","Thalassia",6,20,15,"tube","not bb","RC"
"202506161611-267","Thalassia",7,25,20,"tube","not bb","RC"
"202506161611-267","Thalassia",8,25,25,"tube","not bb","RC"
"202506161611-267","Thalassia",9,20,20,"tube","not bb","RC"
"202506161611-267","Syringodium",1,NA,0,"tube","not bb","RC"
"202506161611-267","Syringodium",2,NA,0,"tube","not bb","RC"
"202506161611-267","Syringodium",3,NA,0,"tube","not bb","RC"
"202506161611-267","Syringodium",4,NA,0,"tube","not bb","RC"
"202506161611-267","Syringodium",5,NA,0,"tube","not bb","RC"
"202506161611-267","Syringodium",6,NA,0,"tube","not bb","RC"
"202506161611-267","Syringodium",7,NA,0,"tube","not bb","RC"
"202506161611-267","Syringodium",8,NA,0,"tube","not bb","RC"
"202506161611-267","Syringodium",9,NA,0,"tube","not bb","RC"
"202506161611-267","Halodule",1,10,10,"tube","not bb","RC"
"202506161611-267","Halodule",2,NA,0,"tube","not bb","RC"
"202506161611-267","Halodule",3,15,5,"tube","not bb","RC"
"202506161611-267","Halodule",4,NA,0,"tube","not bb","RC"
"202506161611-267","Halodule",5,NA,0,"tube","not bb","RC"
"202506161611-267","Halodule",6,NA,0,"tube","not bb","RC"
"202506161611-267","Halodule",7,NA,0,"tube","not bb","RC"
"202506161611-267","Halodule",8,NA,0,"tube","not bb","RC"
"202506161611-267","Halodule",9,NA,0,"tube","not bb","RC"
"202506161611-267","Algae",1,NA,5,"tube","not bb","RC"
"202506161611-267","Algae",2,NA,0,"tube","not bb","RC"
"202506161611-267","Algae",3,NA,0,"tube","not bb","RC"
"202506161611-267","Algae",4,NA,5,"tube","not bb","RC"
"202506161611-267","Algae",5,NA,5,"tube","not bb","RC"
"202506161611-267","Algae",6,NA,0,"tube","not bb","RC"
"202506161611-267","Algae",7,NA,0,"tube","not bb","RC"
"202506161611-267","Algae",8,NA,5,"tube","not bb","RC"
"202506161611-267","Algae",9,NA,0,"tube","not bb","RC"
"202506161619-280","Thalassia",1,20,15,"tube","not bb","RC"
"202506161619-280","Thalassia",2,20,15,"tube","not bb","RC"
"202506161619-280","Thalassia",3,15,20,"tube","not bb","RC"
"202506161619-280","Thalassia",4,15,15,"tube","not bb","RC"
"202506161619-280","Thalassia",5,20,15,"tube","not bb","RC"
"202506161619-280","Thalassia",6,20,10,"tube","not bb","RC"
"202506161619-280","Thalassia",7,25,10,"tube","not bb","RC"
"202506161619-280","Thalassia",8,25,15,"tube","not bb","RC"
"202506161619-280","Thalassia",9,20,15,"tube","not bb","RC"
"202506161619-280","Syringodium",1,NA,0,"tube","not bb","RC"
"202506161619-280","Syringodium",2,NA,0,"tube","not bb","RC"
"202506161619-280","Syringodium",3,NA,0,"tube","not bb","RC"
"202506161619-280","Syringodium",4,NA,0,"tube","not bb","RC"
"202506161619-280","Syringodium",5,NA,0,"tube","not bb","RC"
"202506161619-280","Syringodium",6,NA,0,"tube","not bb","RC"
"202506161619-280","Syringodium",7,NA,0,"tube","not bb","RC"
"202506161619-280","Syringodium",8,NA,0,"tube","not bb","RC"
"202506161619-280","Syringodium",9,NA,0,"tube","not bb","RC"
"202506161619-280","Halodule",1,NA,0,"tube","not bb","RC"
"202506161619-280","Halodule",2,NA,0,"tube","not bb","RC"
"202506161619-280","Halodule",3,NA,0,"tube","not bb","RC"
"202506161619-280","Halodule",4,NA,0,"tube","not bb","RC"
"202506161619-280","Halodule",5,NA,0,"tube","not bb","RC"
"202506161619-280","Halodule",6,NA,0,"tube","not bb","RC"
"202506161619-280","Halodule",7,NA,0,"tube","not bb","RC"
"202506161619-280","Halodule",8,NA,0,"tube","not bb","RC"
"202506161619-280","Halodule",9,NA,0,"tube","not bb","RC"
"202506161619-280","Algae",1,NA,5,"tube","not bb","RC"
"202506161619-280","Algae",2,NA,0,"tube","not bb","RC"
"202506161619-280","Algae",3,NA,5,"tube","not bb","RC"
"202506161619-280","Algae",4,NA,0,"tube","not bb","RC"
"202506161619-280","Algae",5,NA,0,"tube","not bb","RC"
"202506161619-280","Algae",6,NA,10,"tube","not bb","RC"
"202506161619-280","Algae",7,NA,5,"tube","not bb","RC"
"202506161619-280","Algae",8,NA,0,"tube","not bb","RC"
"202506161619-280","Algae",9,NA,5,"tube","not bb","RC"
"202506161627-279","Thalassia",1,NA,0,"tube","not bb","RC"
"202506161627-279","Thalassia",2,20,10,"tube","not bb","RC"
"202506161627-279","Thalassia",3,NA,0,"tube","not bb","RC"
"202506161627-279","Thalassia",4,20,5,"tube","not bb","RC"
"202506161627-279","Thalassia",5,20,5,"tube","not bb","RC"
"202506161627-279","Thalassia",6,NA,0,"tube","not bb","RC"
"202506161627-279","Thalassia",7,NA,0,"tube","not bb","RC"
"202506161627-279","Thalassia",8,NA,0,"tube","not bb","RC"
"202506161627-279","Thalassia",9,NA,0,"tube","not bb","RC"
"202506161627-279","Syringodium",1,NA,0,"tube","not bb","RC"
"202506161627-279","Syringodium",2,NA,0,"tube","not bb","RC"
"202506161627-279","Syringodium",3,NA,0,"tube","not bb","RC"
"202506161627-279","Syringodium",4,NA,0,"tube","not bb","RC"
"202506161627-279","Syringodium",5,NA,0,"tube","not bb","RC"
"202506161627-279","Syringodium",6,NA,0,"tube","not bb","RC"
"202506161627-279","Syringodium",7,NA,0,"tube","not bb","RC"
"202506161627-279","Syringodium",8,NA,0,"tube","not bb","RC"
"202506161627-279","Syringodium",9,NA,0,"tube","not bb","RC"
"202506161627-279","Halodule",1,5,10,"tube","not bb","RC"
"202506161627-279","Halodule",2,5,5,"tube","not bb","RC"
"202506161627-279","Halodule",3,5,5,"tube","not bb","RC"
"202506161627-279","Halodule",4,10,10,"tube","not bb","RC"
"202506161627-279","Halodule",5,10,10,"tube","not bb","RC"
"202506161627-279","Halodule",6,20,5,"tube","not bb","RC"
"202506161627-279","Halodule",7,5,5,"tube","not bb","RC"
"202506161627-279","Halodule",8,10,5,"tube","not bb","RC"
"202506161627-279","Halodule",9,10,5,"tube","not bb","RC"
"202506161627-279","Algae",1,NA,0,"tube","not bb","RC"
"202506161627-279","Algae",2,NA,0,"tube","not bb","RC"
"202506161627-279","Algae",3,NA,5,"tube","not bb","RC"
"202506161627-279","Algae",4,NA,0,"tube","not bb","RC"
"202506161627-279","Algae",5,NA,0,"tube","not bb","RC"
"202506161627-279","Algae",6,NA,0,"tube","not bb","RC"
"202506161627-279","Algae",7,NA,0,"tube","not bb","RC"
"202506161627-279","Algae",8,NA,5,"tube","not bb","RC"
"202506161627-279","Algae",9,NA,5,"tube","not bb","RC"
"202506161634-278","Thalassia",1,20,10,"tube","not bb","RC"
"202506161634-278","Thalassia",2,NA,0,"tube","not bb","RC"
"202506161634-278","Thalassia",3,20,15,"tube","not bb","RC"
"202506161634-278","Thalassia",4,15,15,"tube","not bb","RC"
"202506161634-278","Thalassia",5,15,5,"tube","not bb","RC"
"202506161634-278","Thalassia",6,15,10,"tube","not bb","RC"
"202506161634-278","Thalassia",7,20,15,"tube","not bb","RC"
"202506161634-278","Thalassia",8,15,10,"tube","not bb","RC"
"202506161634-278","Thalassia",9,15,15,"tube","not bb","RC"
"202506161634-278","Syringodium",1,NA,0,"tube","not bb","RC"
"202506161634-278","Syringodium",2,NA,0,"tube","not bb","RC"
"202506161634-278","Syringodium",3,NA,0,"tube","not bb","RC"
"202506161634-278","Syringodium",4,NA,0,"tube","not bb","RC"
"202506161634-278","Syringodium",5,NA,0,"tube","not bb","RC"
"202506161634-278","Syringodium",6,NA,0,"tube","not bb","RC"
"202506161634-278","Syringodium",7,NA,0,"tube","not bb","RC"
"202506161634-278","Syringodium",8,NA,0,"tube","not bb","RC"
"202506161634-278","Syringodium",9,NA,0,"tube","not bb","RC"
"202506161634-278","Halodule",1,NA,0,"tube","not bb","RC"
"202506161634-278","Halodule",2,10,10,"tube","not bb","RC"
"202506161634-278","Halodule",3,NA,0,"tube","not bb","RC"
"202506161634-278","Halodule",4,NA,0,"tube","not bb","RC"
"202506161634-278","Halodule",5,NA,0,"tube","not bb","RC"
"202506161634-278","Halodule",6,NA,0,"tube","not bb","RC"
"202506161634-278","Halodule",7,NA,0,"tube","not bb","RC"
"202506161634-278","Halodule",8,NA,0,"tube","not bb","RC"
"202506161634-278","Halodule",9,NA,0,"tube","not bb","RC"
"202506161634-278","Algae",1,NA,5,"tube","not bb","RC"
"202506161634-278","Algae",2,NA,0,"tube","not bb","RC"
"202506161634-278","Algae",3,NA,0,"tube","not bb","RC"
"202506161634-278","Algae",4,NA,0,"tube","not bb","RC"
"202506161634-278","Algae",5,NA,20,"tube","not bb","RC"
"202506161634-278","Algae",6,NA,20,"tube","not bb","RC"
"202506161634-278","Algae",7,NA,5,"tube","not bb","RC"
"202506161634-278","Algae",8,NA,10,"tube","not bb","RC"
"202506161634-278","Algae",9,NA,5,"tube","not bb","RC"
