"keyfield","year","month","day","time","station","quadrant","lat","long","date","zone","waypoint_start","waypoint_end","tow_time","tow_area","tow_dist_rec","tow_dist_calc","sea_state","atmo","secchi","crew","depth_ft","depth_in","depth_cm","sal","temp","do_sat","do_mgl","chla","cass_spp","cteno_spp","notes"
"202208141204-271",2022,8,14,"12:04",271,"E",25.058,-80.752,"8/14/2022","Whipray",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1,31.1,NA,NA,NA,NA,NA,NA
"202208141227-294",2022,8,14,"12:27",294,"W",25.078,-80.728,"8/14/2022","Whipray",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,31.2,NA,NA,NA,NA,NA,NA
"202208141358-313",2022,8,14,"13:58",313,"S",25.126,-80.72,"8/14/2022","Crocodile",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7,31.3,NA,NA,NA,NA,NA,NA
"202208141330-304",2022,8,14,"13:30",304,"N",25.088,-80.713,"8/14/2022","Crocodile",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,31.3,NA,NA,NA,NA,NA,NA
"202208141339-315",2022,8,14,"13:39",315,"W",25.101,-80.696,"8/14/2022","Crocodile",NA,NA,NA,382.8658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6,31.4,NA,NA,NA,NA,NA,NA
"202208141219-283",2022,8,14,"12:19",283,"E",25.081,-80.75,"8/14/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,31.4,NA,NA,NA,NA,NA,NA
"202208141429-616",2022,8,14,"14:29",616,"S",25.148,-80.691,"8/14/2022","Crocodile",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9,31.5,NA,NA,NA,NA,NA,NA
"202208141616-402",2022,8,14,"16:16",402,"S",25.122,-80.668,"8/14/2022","Crocodile",NA,NA,NA,397.5914634,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,31.6,NA,NA,NA,NA,NA,NA
"202208141439-618",2022,8,14,"14:39",618,"W",25.159,-80.677,"8/14/2022","Crocodile",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3,31.6,NA,NA,NA,NA,NA,NA
"202208141523-401",2022,8,14,"15:23",401,"S",25.135,-80.68,"8/14/2022","Crocodile",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,31.7,NA,NA,NA,NA,NA,NA
"202208141535-407",2022,8,14,"15:35",407,"S",25.133,-80.654,"8/14/2022","Crocodile",NA,NA,NA,400.152439,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1,31.7,NA,NA,NA,NA,NA,NA
"202208141421-324",2022,8,14,"14:21",324,"E",25.124,-80.694,"8/14/2022","Crocodile",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,31.8,NA,NA,NA,NA,NA,NA
"202208141645-326",2022,8,14,"16:45",326,"S",25.099,-80.67,"8/14/2022","Crocodile",NA,NA,NA,386.7073171,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6,32,NA,NA,NA,NA,NA,NA
"202208141701-302",2022,8,14,"17:01",302,"S",25.116,-80.734,"8/14/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,32.1,NA,NA,NA,NA,NA,NA
"202208141544-408",2022,8,14,"15:44",408,"E",25.12,-80.642,"8/14/2022","Crocodile",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2,32.1,NA,NA,NA,1,NA,NA
"202208141715-281",2022,8,14,"17:15",281,"E",25.107,-80.774,"8/14/2022","Whipray",NA,NA,NA,380.945122,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1,32.1,NA,NA,NA,NA,NA,NA
"202208141635-404",2022,8,14,"16:35",404,"W",25.099,-80.642,"8/14/2022","Crocodile",NA,NA,NA,388.6280488,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,32.2,NA,NA,NA,NA,NA,NA
"202208141501-622",2022,8,14,"15:01",622,"W",25.157,-80.651,"8/14/2022","Crocodile",NA,NA,NA,382.8658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,32.2,NA,NA,NA,NA,NA,NA
"202208141512-619",2022,8,14,"15:12",619,"S",25.149,-80.668,"8/14/2022","Crocodile",NA,NA,NA,388.6280488,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2,32.3,NA,NA,NA,NA,NA,NA
"202208141453-621",2022,8,14,"14:53",621,"E",25.167,-80.664,"8/14/2022","Crocodile",NA,NA,NA,386.0670732,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9,32.3,NA,NA,NA,NA,NA,NA
"202208141553-403",2022,8,14,"15:53",403,"E",25.11,-80.656,"8/14/2022","Crocodile",NA,NA,NA,387.347561,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1,32.3,NA,NA,NA,NA,NA,NA
"202208141408-323",2022,8,14,"14:08",323,"W",25.137,-80.705,"8/14/2022","Crocodile",NA,NA,NA,382.8658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4,32.7,NA,NA,NA,NA,NA,NA
"202208141607-325",2022,8,14,"16:07",325,"E",25.112,-80.682,"8/14/2022","Crocodile",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4,33.4,NA,NA,NA,NA,NA,NA
"202208150917-237",2022,8,15,"9:17",237,"E",25.126,-80.863,"8/15/2022","Rankin",NA,NA,NA,383.5060976,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,28.9,NA,NA,NA,NA,NA,NA
"202208150828-282",2022,8,15,"8:28",282,"S",25.094,-80.762,"8/15/2022","Whipray",NA,NA,NA,388.6280488,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,30,NA,NA,NA,NA,NA,NA
"202208150757-609",2022,8,15,"7:57",609,"S",25.141,-80.757,"8/15/2022","Whipray",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4,30,NA,NA,NA,NA,NA,NA
"202208150807-290",2022,8,15,"8:07",290,"E",25.131,-80.771,"8/15/2022","Whipray",NA,NA,NA,389.2682927,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7,30,NA,NA,NA,NA,NA,NA
"202208150844-258",2022,8,15,"8:44",258,"E",25.047,-80.766,"8/15/2022","Whipray",NA,NA,NA,389.2682927,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7,30.2,NA,NA,NA,NA,NA,NA
"202208150743-301",2022,8,15,"7:43",301,"N",25.129,-80.745,"8/15/2022","Whipray",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,30.3,NA,NA,NA,NA,NA,NA
"202208150815-291",2022,8,15,"8:15",291,"S",25.118,-80.76,"8/15/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,30.3,NA,NA,NA,NA,NA,NA
"202208150735-312",2022,8,15,"7:35",312,"N",25.139,-80.733,"8/15/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6,30.3,NA,NA,NA,NA,NA,NA
"202208150835-269",2022,8,15,"8:35",269,"E",25.083,-80.776,"8/15/2022","Whipray",NA,NA,NA,387.347561,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1,30.5,NA,NA,NA,NA,NA,NA
"202208150854-268",2022,8,15,"8:54",268,"E",25.0965,-80.7877,"8/15/2022","Whipray",NA,NA,NA,382.8658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7,30.9,NA,NA,NA,NA,NA,NA
"202209170900-315",2022,9,17,"9:00",315,"W",25.101,-80.696,"9/17/2022","Crocodile",NA,NA,NA,395.6707317,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9,28.8,NA,NA,NA,NA,NA,NA
"202209170939-313",2022,9,17,"9:39",313,"N",25.126,-80.72,"9/17/2022","Crocodile",NA,NA,NA,387.347561,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9,28.9,NA,NA,NA,NA,NA,NA
"202209170834-303",2022,9,17,"8:34",303,"E",25.103,-80.722,"9/17/2022","Crocodile",NA,NA,NA,396.3109756,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,29.1,NA,NA,NA,NA,NA,NA
"202209171329-290",2022,9,17,"13:29",290,"E",25.131,-80.771,"9/17/2022","Whipray",NA,NA,NA,387.347561,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4,29.1,NA,NA,NA,NA,NA,NA
"202209171134-403",2022,9,17,"11:34",403,"N",25.11,-80.656,"9/17/2022","Crocodile",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2,29.2,NA,NA,NA,NA,NA,NA
"202209170955-616",2022,9,17,"9:55",616,"N",25.148,-80.691,"9/17/2022","Crocodile",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,29.3,NA,NA,NA,NA,NA,NA
"202209171340-291",2022,9,17,"13:40",291,"W",25.118,-80.76,"9/17/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9,29.3,NA,NA,NA,NA,NA,NA
"202209170848-304",2022,9,17,"8:48",304,"N",25.088,-80.713,"9/17/2022","Crocodile",NA,NA,NA,388.6280488,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3,29.3,NA,NA,NA,NA,NA,NA
"202209170921-324",2022,9,17,"9:21",324,"W",25.124,-80.694,"9/17/2022","Crocodile",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4,29.3,NA,NA,NA,NA,NA,NA
"202209171241-302",2022,9,17,"12:41",302,"S",25.116,-80.734,"9/17/2022","Whipray",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,29.4,NA,NA,NA,NA,NA,NA
"202209171102-325",2022,9,17,"11:02",325,"E",25.112,-80.682,"9/17/2022","Crocodile",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2,29.4,NA,NA,NA,NA,NA,NA
"202209171004-618",2022,9,17,"10:04",618,"N",25.159,-80.677,"9/17/2022","Crocodile",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,29.4,NA,NA,NA,NA,NA,NA
"202209171319-609",2022,9,17,"13:19",609,"E",25.141,-80.757,"9/17/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5,29.5,NA,NA,NA,NA,NA,NA
"202209171052-402",2022,9,17,"10:52",402,"W",25.122,-80.668,"9/17/2022","Crocodile",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2,29.5,NA,NA,NA,NA,NA,NA
"202209171415-283",2022,9,17,"14:15",283,"N",25.081,-80.75,"9/17/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6,29.5,NA,NA,NA,NA,NA,NA
"202209171035-619",2022,9,17,"10:35",619,"W",25.149,-80.668,"9/17/2022","Crocodile",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9,29.5,NA,NA,NA,NA,NA,NA
"202209171114-407",2022,9,17,"11:14",407,"S",25.133,-80.654,"9/17/2022","Crocodile",NA,NA,NA,386.0670732,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,29.5,NA,NA,NA,NA,NA,NA
"202209171704-266",2022,9,17,"17:04",266,"W",25.122,-80.811,"9/17/2022","Rankin",NA,NA,NA,381.5853659,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,29.5,NA,NA,NA,NA,NA,NA
"202209171044-401",2022,9,17,"10:44",401,"E",25.135,-80.68,"9/17/2022","Crocodile",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.8,29.5,NA,NA,NA,NA,NA,NA
"202209171028-622",2022,9,17,"10:28",622,"W",25.157,-80.651,"9/17/2022","Crocodile",NA,NA,NA,388.6280488,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,29.5,NA,NA,NA,NA,NA,NA
"202209171253-301",2022,9,17,"12:53",301,"S",25.129,-80.745,"9/17/2022","Whipray",NA,NA,NA,391.8292683,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4,29.6,NA,NA,NA,NA,NA,NA
"202209170930-323",2022,9,17,"9:30",323,"W",25.137,-80.705,"9/17/2022","Crocodile",NA,NA,NA,393.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5,29.6,NA,NA,NA,NA,NA,NA
"202209171124-408",2022,9,17,"11:24",408,"N",25.12,-80.642,"9/17/2022","Crocodile",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6,29.6,NA,NA,NA,NA,NA,NA
"202209171355-292",2022,9,17,"13:55",292,"S",25.105,-80.748,"9/17/2022","Whipray",NA,NA,NA,387.347561,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3,29.6,NA,NA,NA,NA,NA,NA
"202209171610-281",2022,9,17,"16:10",281,"S",25.107,-80.774,"9/17/2022","Whipray",NA,NA,NA,386.0670732,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6,29.6,NA,NA,NA,NA,NA,NA
"202209171020-621",2022,9,17,"10:20",621,"S",25.167,-80.664,"9/17/2022","Crocodile",NA,NA,NA,388.6280488,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6,29.6,NA,NA,NA,NA,NA,NA
"202209171619-267",2022,9,17,"16:19",267,"E",25.109,-80.799,"9/17/2022","Rankin",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7,29.7,NA,NA,NA,NA,NA,NA
"202209171439-284",2022,9,17,"14:39",284,"W",25.069,-80.738,"9/17/2022","Whipray",NA,NA,NA,386.7073171,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6,29.7,NA,NA,NA,NA,NA,NA
"202209170911-314",2022,9,17,"9:11",314,"E",25.114,-80.708,"9/17/2022","Crocodile",NA,NA,NA,391.8292683,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3,29.7,NA,NA,NA,NA,NA,NA
"202209171638-279",2022,9,17,"16:38",279,"W",25.133,-80.797,"9/17/2022","Rankin",NA,NA,NA,390.5487805,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3,29.7,NA,NA,NA,NA,NA,NA
"202209171540-256",2022,9,17,"15:40",256,"E",25.074,-80.787,"9/17/2022","Whipray",NA,NA,NA,393.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9,29.7,NA,NA,NA,NA,NA,NA
"202209171557-268",2022,9,17,"15:57",268,"E",25.0965,-80.7877,"9/17/2022","Whipray",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1,29.7,NA,NA,NA,NA,NA,NA
"202209171404-282",2022,9,17,"14:04",282,"E",25.094,-80.762,"9/17/2022","Whipray",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3,29.7,NA,NA,NA,NA,NA,NA
"202209171549-269",2022,9,17,"15:49",269,"W",25.083,-80.776,"9/17/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6,29.7,NA,NA,NA,NA,NA,NA
"202209171655-265",2022,9,17,"16:55",265,"E",25.135,-80.823,"9/17/2022","Rankin",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4,29.8,NA,NA,NA,NA,NA,NA
"202209171502-270",2022,9,17,"15:02",270,"S",25.071,-80.764,"9/17/2022","Whipray",NA,NA,NA,383.5060976,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8,29.8,NA,NA,NA,NA,NA,NA
"202209171428-294",2022,9,17,"14:28",294,"S",25.078,-80.728,"9/17/2022","Whipray",NA,NA,NA,393.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,29.8,NA,NA,NA,NA,NA,NA
"202209171451-271",2022,9,17,"14:51",271,"S",25.058,-80.752,"9/17/2022","Whipray",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8,29.9,NA,NA,NA,NA,NA,NA
"202209171529-257",2022,9,17,"15:29",257,"E",25.06,-80.778,"9/17/2022","Whipray",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4,30,NA,NA,NA,NA,NA,NA
"202209171645-278",2022,9,17,"16:45",278,"W",25.145,-80.809,"9/17/2022","Rankin",NA,NA,NA,387.347561,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8,30,NA,NA,NA,NA,NA,NA
"202209171309-312",2022,9,17,"13:09",312,"N",25.139,-80.733,"9/17/2022","Whipray",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,30,NA,NA,NA,NA,NA,NA
"202209171518-258",2022,9,17,"15:18",258,"N",25.047,-80.766,"9/17/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2,30,NA,NA,NA,NA,NA,NA
"202209171629-280",2022,9,17,"16:29",280,"W",25.12,-80.785,"9/17/2022","Rankin",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,30,NA,NA,NA,NA,NA,NA
"202209171156-326",2022,9,17,"11:56",326,"S",25.099,-80.67,"9/17/2022","Crocodile",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6,30.1,NA,NA,NA,NA,NA,NA
"202209171146-404",2022,9,17,"11:46",404,"W",25.099,-80.642,"9/17/2022","Crocodile",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,30.1,NA,NA,NA,NA,NA,NA
"202209180931-101",2022,9,18,"9:31",101,"E",25.08,-81.037,"9/18/2022","West",NA,NA,NA,390.5487805,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1,27.3,NA,NA,NA,NA,NA,NA
"202209180922-107",2022,9,18,"9:22",107,"N",25.065,-80.999,"9/18/2022","West",NA,NA,NA,387.9878049,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1,27.6,NA,NA,NA,NA,NA,NA
"202209181209-134",2022,9,18,"12:09",134,"S",25.048,-80.935,"9/18/2022","West",NA,NA,NA,386.7073171,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,27.8,NA,NA,NA,NA,NA,NA
"202209181036-122",2022,9,18,"10:36",122,"W",25.025,-80.938,"9/18/2022","West",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3,27.9,NA,NA,NA,NA,NA,NA
"202209180958-024",2022,9,18,"9:58",24,"W",25.031,-81.015,"9/18/2022","West",NA,NA,NA,387.347561,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3,28,NA,NA,NA,NA,NA,NA
"202209180845-070",2022,9,18,"8:45",70,"E",25.132,-80.941,"9/18/2022","West",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7,28.2,NA,NA,NA,NA,NA,NA
"202209181019-040",2022,9,18,"10:19",40,"W",25.016,-80.978,"9/18/2022","West",NA,NA,NA,403.3536585,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,28.5,NA,NA,NA,NA,NA,NA
"202209180826-071",2022,9,18,"8:26",71,"S",25.119,-80.929,"9/18/2022","West",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5,28.5,NA,NA,NA,NA,NA,NA
"202209181234-145",2022,9,18,"12:34",145,"S",25.072,-80.933,"9/18/2022","West",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1,28.6,NA,NA,NA,NA,NA,NA
"202209181221-146",2022,9,18,"12:21",146,"E",25.059,-80.921,"9/18/2022","West",NA,NA,NA,382.8658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7,28.7,NA,NA,NA,NA,NA,NA
"202209180909-117",2022,9,18,"9:09",117,"E",25.089,-80.997,"9/18/2022","West",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6,28.8,NA,NA,NA,NA,NA,NA
"202209181400-158",2022,9,18,"14:00",158,"N",25.083,-80.919,"9/18/2022","West",NA,NA,NA,382.8658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7,28.9,NA,NA,NA,NA,NA,NA
"202209180944-022",2022,9,18,"9:44",22,"E",25.056,-81.039,"9/18/2022","West",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3,28.9,NA,NA,NA,NA,NA,NA
"202209181101-123",2022,9,18,"11:01",123,"E",25.012,-80.926,"9/18/2022","West",NA,NA,NA,397.5914634,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,28.9,NA,NA,NA,NA,NA,NA
"202209181049-136",2022,9,18,"10:49",136,"S",25.023,-80.912,"9/18/2022","West",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,29,NA,NA,NA,NA,NA,NA
"202209181134-112",2022,9,18,"11:34",112,"S",25.001,-80.94,"9/18/2022","West",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6,29.2,NA,NA,NA,NA,NA,NA
"202209181522-225",2022,9,18,"15:22",225,"E",25.077,-80.842,"9/18/2022","Rankin",NA,NA,NA,388.6280488,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1,29.3,NA,NA,NA,NA,NA,NA
"202209181737-253",2022,9,18,"17:37",253,"N",25.111,-80.825,"9/18/2022","Rankin",NA,NA,NA,386.7073171,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,29.3,NA,NA,NA,NA,NA,NA
"202209181535-240",2022,9,18,"15:35",240,"E",25.088,-80.828,"9/18/2022","Rankin",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,29.4,NA,NA,NA,NA,NA,NA
"202209181116-124",2022,9,18,"11:16",124,"E",24.999,-80.914,"9/18/2022","West",NA,NA,NA,392.4695122,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,29.4,NA,NA,NA,NA,NA,NA
"202209181617-226",2022,9,18,"16:17",226,"E",25.064,-80.83,"9/18/2022","Rankin",NA,NA,NA,387.9878049,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8,29.4,NA,NA,NA,NA,NA,NA
"202209181546-254",2022,9,18,"15:46",254,"E",25.098,-80.814,"9/18/2022","Rankin",NA,NA,NA,383.5060976,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1,29.5,NA,NA,NA,NA,NA,NA
"202209181556-255",2022,9,18,"15:56",255,"W",25.085,-80.802,"9/18/2022","Rankin",NA,NA,NA,386.0670732,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7,29.5,NA,NA,NA,NA,NA,NA
"202209181751-237",2022,9,18,"17:51",237,"E",25.126,-80.863,"9/18/2022","Rankin",NA,NA,NA,382.8658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3,29.6,NA,NA,NA,NA,NA,NA
"202209181604-241",2022,9,18,"16:04",241,"S",25.075,-80.816,"9/18/2022","Rankin",NA,NA,NA,382.8658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,29.6,NA,NA,NA,NA,NA,NA
"202209181625-227",2022,9,18,"16:25",227,"S",25.051,-80.818,"9/18/2022","Rankin",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3,29.6,NA,NA,NA,NA,NA,NA
"202209181413-168",2022,9,18,"14:13",168,"S",25.094,-80.905,"9/18/2022","West",NA,NA,NA,384.7865854,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,29.7,NA,NA,NA,NA,NA,NA
"202209181715-242",2022,9,18,"17:15",242,"S",25.062,-80.804,"9/18/2022","Rankin",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,29.7,NA,NA,NA,NA,NA,NA
"202209181643-229",2022,9,18,"16:43",229,"W",25.026,-80.794,"9/18/2022","Rankin",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,29.7,NA,NA,NA,NA,NA,NA
"202209181508-224",2022,9,18,"15:08",224,"E",25.09,-80.853,"9/18/2022","Rankin",NA,NA,NA,389.9085366,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3,29.9,NA,NA,NA,NA,NA,NA
"202209181653-244",2022,9,18,"16:53",244,"W",25.036,-80.78,"9/18/2022","Rankin",NA,NA,NA,387.9878049,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8,29.9,NA,NA,NA,NA,NA,NA
"202209181433-172",2022,9,18,"14:33",172,"S",25.104,-80.891,"9/18/2022","West",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2,29.9,NA,NA,NA,NA,NA,NA
"202209181705-243",2022,9,18,"17:05",243,"N",25.049,-80.792,"9/18/2022","Rankin",NA,NA,NA,403.3536585,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1,30,NA,NA,NA,NA,NA,NA
"202209181459-239",2022,9,18,"14:59",239,"W",25.1,-80.839,"9/18/2022","Rankin",NA,NA,NA,380.945122,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4,30.1,NA,NA,NA,NA,NA,NA
"202209181447-173",2022,9,18,"14:47",173,"E",25.092,-80.879,"9/18/2022","West",NA,NA,NA,383.5060976,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3,30.1,NA,NA,NA,NA,NA,NA
"202209181636-228",2022,9,18,"16:36",228,"S",25.038,-80.806,"9/18/2022","Rankin",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1,30.2,NA,NA,NA,NA,NA,NA
"202210151043-291",2022,10,15,"10:43",291,"N",25.118,-80.76,"10/15/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9,28.6,NA,NA,NA,1,NA,NA
"202210151055-290",2022,10,15,"10:55",290,"E",25.131,-80.771,"10/15/2022","Whipray",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3,28.7,NA,NA,NA,NA,NA,NA
"202210151206-303",2022,10,15,"12:06",303,"S",25.10300003,-80.72199997,"10/15/2022","Crocodile",NA,NA,NA,382.8658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9,28.8,NA,NA,NA,2,NA,NA
"202210151109-609",2022,10,15,"11:09",609,"E",25.141,-80.757,"10/15/2022","Whipray",NA,NA,NA,389.2682927,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5,28.9,NA,NA,NA,0.5,NA,NA
"202210151154-292",2022,10,15,"11:54",292,"E",25.10500004,-80.74799996,"10/15/2022","Whipray",NA,NA,NA,385.4268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4,29.1,NA,NA,NA,2,NA,NA
"202210151142-302",2022,10,15,"11:42",302,"W",25.11600003,-80.734,"10/15/2022","Whipray",NA,NA,NA,384.1463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7,29.2,NA,NA,NA,NA,NA,NA
"202210151131-301",2022,10,15,"11:31",301,"E",25.12900002,-80.74499999,"10/15/2022","Whipray",NA,NA,NA,389.9085366,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7,29.3,NA,NA,NA,NA,NA,NA
